year,district,demcount,grncount,lbtcount,gopcount,othcount,totcount,delta.prod,prod,delta.pror,pror
2005.25,22,28334,,713,61901,31206,122154,0.004,23.195,-0.017,50.675
2005.25,23,36282,,436,24369,20409,81496,-0.475,44.520,0.289,29.902
2005.25,24,25182,,202,21027,12877,59288,-0.111,42.474,0.080,35.466
2005.25,25,39112,,548,26525,20263,86448,-0.125,45.243,-0.032,30.683
2005.25,26,34824,,590,46508,27384,109306,-0.057,31.859,-0.029,42.548
2005.25,27,40272,,839,17074,24282,82467,-0.036,48.834,-0.001,20.704
2005.25,28,39543,,969,26191,24676,91379,-0.046,43.274,-0.055,28.662
2005.25,29,30200,,668,15112,18754,64734,-0.102,46.652,0.001,23.345
2005.25,30,34480,,659,52462,28032,115633,-0.037,29.818,-0.066,45.369
2005,1,28754,,805,49077,29198,107834,-0.122,26.665,-0.004,45.512
2005,2,57167,,458,17008,24271,98904,0.029,57.800,-0.051,17.196
2005,3,29584,,370,44818,26544,101316,-0.037,29.200,-0.006,44.236
2005,4,30975,,565,64042,28623,124205,-0.077,24.939,-0.065,51.562
2005,5,41250,,348,35896,16883,94377,-0.108,43.708,0.025,38.035
2005,6,25779,,792,43770,23754,94095,-0.103,27.397,-0.058,46.517
2005,7,24462,,617,48512,24318,97909,-0.117,24.984,0.002,49.548
2005,8,27027,,649,59486,29044,116206,0.009,23.258,-0.116,51.190
2005,9,30035,,492,45845,21050,97422,-0.035,30.830,-0.265,47.058
2005,10,25552,,666,30235,18828,75281,-0.061,33.942,-0.186,40.163
2005,11,32294,,753,50478,21101,104626,0.050,30.866,-0.227,48.246
2005,12,35167,,689,42654,28819,107329,-0.014,32.766,-0.090,39.741
2005,13,23891,,425,12003,13846,50165,-0.116,47.625,-0.024,23.927
2005,14,19447,,391,9030,11096,39964,-0.142,48.661,-0.140,22.595
2005,15,26545,,716,17340,16496,61097,-0.028,43.447,-0.125,28.381
2005,16,35156,,553,10430,16303,62442,-0.368,56.302,0.276,16.704
2005,17,30255,,1071,31373,25734,88433,-0.067,34.212,-0.034,35.477
2005,18,17667,,538,30609,16271,65085,-0.009,27.145,-0.323,47.029
2005,19,24721,,520,51108,22849,99198,-0.041,24.921,-0.281,51.521
2005,20,27957,,715,43920,25952,98544,0.087,28.370,-0.366,44.569
2005,21,29729,,747,50624,28185,109285,-0.037,27.203,-0.214,46.323
2005,22,28495,,718,62285,31372,122870,-0.039,23.191,-0.185,50.692
2005,23,36252,,425,23859,20033,80569,-0.707,44.995,0.241,29.613
2005,24,25412,,201,21116,12945,59674,-0.372,42.585,0.283,35.386
2005,25,39139,,553,26498,20080,86270,-0.204,45.368,0.061,30.715
2005,26,34821,,584,46452,27244,109101,-0.194,31.916,-0.013,42.577
2005,27,40293,,844,17071,24241,82449,-0.118,48.870,0.073,20.705
2005,28,39624,,972,26267,24606,91469,-0.123,43.320,-0.103,28.717
2005,29,30253,,666,15105,18682,64706,-0.180,46.755,0.025,23.344
2005,30,34453,,662,52432,27851,115398,-0.113,29.856,-0.115,45.436
2004.75,1,28437,,790,48318,28613,106158,0.007,26.787,-0.173,45.515
2004.75,2,56501,,465,16868,23967,97801,-1.028,57.771,0.189,17.247
2004.75,3,29980,,370,45367,26826,102543,-0.337,29.237,0.159,44.242
2004.75,4,30227,,548,62383,27676,120834,-0.250,25.015,-0.034,51.627
2004.75,5,40927,,337,35504,16640,93408,-1.087,43.815,0.637,38.010
2004.75,6,24964,,780,42281,22755,90780,-0.452,27.499,-0.094,46.575
2004.75,7,23888,,616,47151,23511,95166,-0.179,25.101,-0.195,49.546
2004.75,8,26388,,651,58234,28231,113504,-0.065,23.249,-0.265,51.306
2004.75,9,29493,,482,45220,20360,95555,-0.311,30.865,-0.056,47.324
2004.75,10,25089,,670,29771,18254,73784,-0.271,34.003,-0.236,40.349
2004.75,11,31657,,737,49796,20539,102729,-0.010,30.816,-0.524,48.473
2004.75,12,33673,,685,40917,27451,102726,-0.642,32.779,0.290,39.831
2004.75,13,23545,,424,11812,13537,49318,-0.450,47.741,-0.033,23.951
2004.75,14,19461,,400,9066,10949,39876,-0.624,48.804,-0.036,22.735
2004.75,15,26246,,717,17209,16198,60370,-0.227,43.475,-0.261,28.506
2004.75,16,34445,,549,9985,15803,60782,-0.878,56.670,0.484,16.428
2004.75,17,29317,,1090,30370,24747,85524,-0.087,34.279,-0.178,35.510
2004.75,18,17202,,539,29998,15612,63351,-0.207,27.153,-0.473,47.352
2004.75,19,23997,,495,49799,21842,96133,-0.295,24.962,-0.241,51.802
2004.75,20,26990,,693,42880,24864,95427,-0.298,28.283,-0.520,44.935
2004.75,21,28480,,739,48654,26677,104550,-0.317,27.241,-0.088,46.537
2004.75,22,27312,,702,59816,29740,117570,-0.373,23.230,0.071,50.877
2004.75,23,35835,,418,23031,19127,78411,-2.252,45.701,1.316,29.372
2004.75,24,24859,,197,20314,12500,57870,-0.942,42.957,-0.666,35.103
2004.75,25,38694,,544,26028,19642,84908,-1.385,45.572,0.609,30.654
2004.75,26,34388,,585,45611,26510,107094,-0.605,32.110,-0.102,42.590
2004.75,27,39615,,824,16684,23743,80866,-1.344,48.988,0.389,20.632
2004.75,28,38837,,933,25765,23864,89399,-0.973,43.442,-0.384,28.820
2004.75,29,29887,,645,14849,18297,63678,-1.147,46.935,0.339,23.319
2004.75,30,33930,,636,51571,27079,113216,-0.645,29.969,-0.100,45.551
2004.5,1,25861,,765,44119,25820,96565,0.389,26.781,-0.209,45.688
2004.5,2,53087,,448,15401,21349,90285,-0.130,58.799,-0.408,17.058
2004.5,3,27791,,326,41426,24430,93973,-0.194,29.573,-0.212,44.083
2004.5,4,28474,,516,58223,25489,112702,-0.013,25.265,-0.528,51.661
2004.5,5,39237,,306,32657,15183,87383,-0.970,44.902,0.248,37.372
2004.5,6,23579,,722,39369,20688,84358,-0.152,27.951,-0.462,46.669
2004.5,7,22638,,588,44543,21780,89549,0.055,25.280,-0.844,49.741
2004.5,8,25018,,617,55340,26335,107310,0.091,23.314,-0.903,51.570
2004.5,9,28216,,456,42882,18953,90507,-0.124,31.175,-0.615,47.380
2004.5,10,24032,,650,28457,16978,70117,-0.143,34.274,-1.130,40.585
2004.5,11,30259,,710,48096,19095,98160,0.374,30.826,-1.483,48.998
2004.5,12,31065,,648,36753,24482,92948,-0.492,33.422,-0.113,39.541
2004.5,13,22454,,412,11175,12553,46594,-1.286,48.191,-0.461,23.984
2004.5,14,18745,,407,8636,10136,37924,-0.660,49.428,-0.866,22.772
2004.5,15,24667,,686,16237,14853,56443,0.165,43.702,-1.608,28.767
2004.5,16,32791,,532,9085,14573,56981,-1.784,57.547,0.648,15.944
2004.5,17,27601,,1061,28663,22990,80315,0.323,34.366,-0.657,35.688
2004.5,18,16294,,517,28481,14260,59552,-0.208,27.361,-0.782,47.825
2004.5,19,22732,,477,46840,19953,90002,-0.380,25.257,-0.603,52.043
2004.5,20,25540,,648,40618,22553,89359,-0.095,28.581,-0.956,45.455
2004.5,21,26387,,691,44644,24031,95753,-0.249,27.557,-0.322,46.624
2004.5,22,25285,,656,54426,26758,107125,-0.267,23.603,-0.244,50.806
2004.5,23,33483,,382,19590,16369,69824,-2.145,47.953,1.060,28.056
2004.5,24,22462,,179,18302,10225,51168,-0.335,43.899,-0.145,35.768
2004.5,25,36849,,496,23578,17551,78474,-1.293,46.957,0.072,30.046
2004.5,26,31637,,556,41285,23227,96705,0.024,32.715,-0.721,42.692
2004.5,27,35780,,834,14390,20084,71088,-0.784,50.332,-0.936,20.243
2004.5,28,35068,,898,23058,19930,78954,0.175,44.416,-1.201,29.204
2004.5,29,27671,,649,13225,16005,57550,-1.688,48.082,-1.120,22.980
2004.5,30,31372,,596,46781,23727,102476,-0.220,30.614,-0.582,45.651
2004.25,1,23781,,765,41357,24204,90107,0.591,26.392,-0.433,45.898
2004.25,2,52712,,459,15623,20655,89449,0.495,58.930,-0.296,17.466
2004.25,3,27067,,286,40276,23299,90928,0.076,29.768,-0.217,44.294
2004.25,4,25802,,443,53272,22558,102075,0.447,25.277,-0.909,52.189
2004.25,5,39148,,288,31683,14223,85342,-0.128,45.872,-0.038,37.125
2004.25,6,21514,,645,36081,18314,76554,0.348,28.103,-0.585,47.131
2004.25,7,20924,,492,41961,19573,82950,0.403,25.225,-0.522,50.586
2004.25,8,23447,,524,52980,24014,100965,0.785,23.223,-0.640,52.474
2004.25,9,26412,,388,40500,17084,84384,0.358,31.300,-0.801,47.995
2004.25,10,22632,,588,27431,15107,65758,0.228,34.417,-0.729,41.715
2004.25,11,28319,,674,46945,17058,92996,0.566,30.452,-0.638,50.481
2004.25,12,26772,,521,31303,20344,78940,-0.003,33.914,-0.571,39.654
2004.25,13,20712,,396,10233,10521,41862,-0.433,49.477,-0.388,24.445
2004.25,14,17388,,413,8206,8708,34715,-0.172,50.088,-0.454,23.638
2004.25,15,21914,,642,15289,12489,50334,0.657,43.537,-0.642,30.375
2004.25,16,29968,,545,7726,12271,50510,-0.388,59.331,-0.208,15.296
2004.25,17,26219,,1060,27992,21746,77017,0.773,34.043,-0.430,36.345
2004.25,18,15436,,459,27216,12880,55991,0.202,27.569,-0.594,48.608
2004.25,19,21480,,407,44110,17788,83785,0.271,25.637,-0.526,52.647
2004.25,20,23744,,566,38429,20062,82801,0.552,28.676,-0.628,46.411
2004.25,21,23743,,572,40086,20986,85387,0.277,27.806,-0.545,46.946
2004.25,22,22659,,537,48460,23271,94927,0.459,23.870,-0.630,51.050
2004.25,23,31666,,314,17064,14164,63208,-0.787,50.098,0.273,26.997
2004.25,24,21718,,136,17633,9611,49098,0.195,44.234,-0.370,35.914
2004.25,25,35696,,496,22175,15615,73982,-0.090,48.250,-0.085,29.974
2004.25,26,30463,,592,40454,21675,93184,0.312,32.691,-0.382,43.413
2004.25,27,34818,,949,14426,17923,68116,0.123,51.116,-0.077,21.179
2004.25,28,34339,,993,23600,18686,77618,0.314,44.241,-0.252,30.405
2004.25,29,26857,,720,13005,13381,53963,-0.033,49.769,-0.121,24.100
2004.25,30,30039,,571,45040,21771,97421,0.198,30.834,-0.278,46.232
2004,1,22716,,753,40791,23783,88043,0.696,25.801,-0.656,46.331
2004,2,52032,,458,15816,20737,89043,0.112,58.435,-0.143,17.762
2004,3,26759,,278,40115,22971,90123,0.009,29.692,-0.103,44.511
2004,4,24534,,433,52465,21375,98807,0.046,24.830,-0.450,53.098
2004,5,38732,,284,31291,13894,84201,-0.149,45.999,0.039,37.162
2004,6,21021,,637,36139,17940,75737,0.000,27.755,-0.226,47.716
2004,7,20440,,470,42086,19352,82348,0.008,24.821,-0.474,51.107
2004,8,22507,,507,53276,24016,100306,0.137,22.438,-0.383,53.113
2004,9,25727,,375,40572,16472,83146,0.036,30.942,-0.296,48.796
2004,10,22518,,598,27955,14792,65863,0.151,34.189,0.064,42.444
2004,11,27815,,682,47576,16997,93070,-0.200,29.886,0.154,51.119
2004,12,25665,,512,30438,19054,75669,-0.057,33.917,-0.437,40.225
2004,13,20760,,400,10329,10106,41595,-0.329,49.910,0.189,24.832
2004,14,17505,,424,8391,8509,34829,0.471,50.260,-0.901,24.092
2004,15,21623,,646,15641,12517,50427,0.442,42.880,-0.445,31.017
2004,16,29498,,567,7658,11672,49395,-0.511,59.719,0.255,15.504
2004,17,25914,,1119,28644,22212,77889,0.371,33.270,-0.532,36.775
2004,18,15434,,458,27749,12757,56398,-0.461,27.366,0.747,49.202
2004,19,21170,,401,44377,17510,83458,0.218,25.366,-0.560,53.173
2004,20,23169,,565,38752,19897,82383,0.076,28.124,-0.389,47.039
2004,21,22893,,565,39493,20207,83158,0.072,27.530,-0.566,47.492
2004,22,21640,,517,47771,22508,92436,-0.197,23.411,-0.104,51.680
2004,23,30932,,299,16245,13312,60788,-0.132,50.885,-0.072,26.724
2004,24,21789,,125,17952,9611,49477,-1.054,44.039,0.406,36.284
2004,25,35304,,489,21953,15288,73034,-0.045,48.339,-0.080,30.059
2004,26,29732,,596,40214,21282,91824,1.447,32.379,-1.578,43.795
2004,27,34364,,972,14324,17730,67390,0.095,50.993,-0.377,21.255
2004,28,33793,,996,23584,18556,76929,-0.089,43.928,0.767,30.657
2004,29,26626,,731,12949,13157,53463,0.046,49.803,-0.334,24.220
2004,30,29496,,571,44779,21432,96278,0.669,30.636,-0.793,46.510
2003.75,1,21718,,582,40647,23560,86507,0.035,25.105,-0.268,46.987
2003.75,2,51806,,347,15905,20769,88827,0.079,58.322,-0.090,17.906
2003.75,3,26762,,278,40225,22896,90161,-0.195,29.682,-0.139,44.615
2003.75,4,23987,,394,51826,20576,96783,-0.048,24.784,-0.316,53.549
2003.75,5,41545,,318,33420,14741,90024,-0.241,46.149,0.055,37.123
2003.75,6,21346,,621,36871,18069,76907,-0.083,27.756,-0.186,47.942
2003.75,7,20332,,466,42266,18876,81940,-0.055,24.813,-0.260,51.582
2003.75,8,22552,,473,54098,24001,101124,-0.079,22.301,-0.306,53.497
2003.75,9,25646,,363,40738,16235,82982,-0.141,30.905,-0.223,49.093
2003.75,10,22042,,609,27444,14662,64757,-0.073,34.038,-0.213,42.380
2003.75,11,27755,,672,47015,16809,92251,0.059,30.086,-0.343,50.964
2003.75,12,25757,,492,30827,18736,75812,-0.241,33.975,-0.246,40.662
2003.75,13,20843,,400,10224,10021,41488,-0.514,50.239,-0.403,24.643
2003.75,14,20039,,524,10059,9626,40248,-0.305,49.789,-0.336,24.993
2003.75,15,18969,,524,14063,11142,44698,-0.209,42.438,-0.436,31.462
2003.75,16,29063,,553,7358,11280,48254,-0.714,60.229,-0.094,15.248
2003.75,17,25680,,1056,29120,22199,78055,0.017,32.900,-0.277,37.307
2003.75,18,15255,,440,26563,12562,54820,-0.149,27.827,-0.418,48.455
2003.75,19,21373,,393,45667,17556,84989,-0.103,25.148,-0.284,53.733
2003.75,20,22553,,525,38137,19196,80411,0.078,28.047,-0.331,47.428
2003.75,21,22328,,517,39079,19393,81317,-0.157,27.458,-0.216,48.058
2003.75,22,21887,,496,48010,22319,92712,-0.156,23.608,-0.124,51.784
2003.75,23,31353,,296,16468,13339,61456,-0.914,51.017,0.147,26.796
2003.75,24,22573,,117,17960,9409,50059,-0.409,45.093,-0.362,35.878
2003.75,25,34927,,487,21756,15017,72187,-0.424,48.384,0.092,30.138
2003.75,26,28112,,547,41235,20987,90881,-0.095,30.933,-0.493,45.373
2003.75,27,33636,,900,14296,17253,66085,-0.403,50.898,-0.246,21.633
2003.75,28,33081,,945,22464,18666,75156,-0.101,44.016,-0.490,29.890
2003.75,29,26394,,716,13025,12911,53046,-0.480,49.757,-0.266,24.554
2003.75,30,28664,,577,45245,21164,95650,-0.014,29.968,-0.383,47.303
2003.5,1,21581,,515,40678,23308,86082,-0.099,25.070,-0.117,47.255
2003.5,2,51589,,338,15940,20708,88575,-0.037,58.243,-0.045,17.996
2003.5,3,26640,,267,39905,22353,89165,-0.336,29.877,-0.155,44.754
2003.5,4,23677,,359,51359,19954,95349,-0.170,24.832,-0.143,53.864
2003.5,5,41789,,309,33392,14592,90082,-0.215,46.390,0.092,37.068
2003.5,6,21053,,577,36397,17598,75625,-0.137,27.839,0.020,48.128
2003.5,7,20175,,436,42058,18459,81128,-0.110,24.868,-0.174,51.842
2003.5,8,22340,,436,53706,23338,99820,-0.083,22.380,-0.187,53.803
2003.5,9,25713,,341,40843,15923,82820,-0.040,31.047,-0.173,49.315
2003.5,10,22014,,587,27488,14447,64536,-0.073,34.111,-0.167,42.593
2003.5,11,27568,,648,47104,16488,91808,0.048,30.028,-0.249,51.307
2003.5,12,25179,,445,30104,17860,73588,-0.288,34.216,-0.025,40.909
2003.5,13,20693,,398,10212,9469,40772,-0.305,50.753,-0.285,25.047
2003.5,14,19987,,520,10106,9286,39899,0.109,50.094,-0.488,25.329
2003.5,15,18847,,515,14097,10734,44193,0.041,42.647,-0.525,31.899
2003.5,16,28786,,548,7247,10653,47234,-0.195,60.943,-0.128,15.343
2003.5,17,25464,,1017,29104,21853,77438,-0.019,32.883,-0.173,37.584
2003.5,18,15200,,413,26553,12165,54331,-0.047,27.977,-0.178,48.873
2003.5,19,21227,,366,45409,17063,84065,-0.122,25.251,-0.050,54.017
2003.5,20,22256,,500,38003,18814,79573,-0.052,27.969,-0.161,47.759
2003.5,21,22015,,473,38484,18748,79720,-0.195,27.615,-0.085,48.274
2003.5,22,21492,,455,46947,21548,90442,-0.190,23.763,-0.122,51.908
2003.5,23,31600,,277,16216,12757,60850,-0.510,51.931,0.037,26.649
2003.5,24,23114,,114,18409,9161,50798,-0.410,45.502,0.010,36.240
2003.5,25,34696,,474,21359,14558,71087,-0.318,48.808,-0.017,30.046
2003.5,26,27631,,536,40845,20041,89053,-0.133,31.028,-0.139,45.866
2003.5,27,33225,,881,14170,16489,64765,-0.285,51.301,-0.051,21.879
2003.5,28,32535,,931,22404,17876,73746,-0.252,44.118,-0.188,30.380
2003.5,29,26193,,704,12941,12301,52139,-0.339,50.237,-0.021,24.820
2003.5,30,28147,,553,44768,20414,93882,-0.135,29.981,-0.186,47.685
2003.25,1,21533,,508,40527,22983,85551,-0.053,25.170,0.062,47.372
2003.25,2,51364,,334,15900,20535,88133,-0.157,58.280,0.012,18.041
2003.25,3,26709,,255,39701,21738,88403,-0.102,30.213,-0.107,44.909
2003.25,4,23582,,343,50940,19456,94321,-0.138,25.002,-0.270,54.007
2003.25,5,41950,,307,33283,14472,90012,-0.100,46.605,-0.010,36.976
2003.25,6,20926,,553,35986,17337,74802,-0.170,27.975,-0.030,48.108
2003.25,7,20111,,416,41880,18107,80514,-0.140,24.978,0.038,52.016
2003.25,8,22140,,420,53214,22789,98563,-0.107,22.463,0.059,53.990
2003.25,9,25644,,322,40824,15702,82492,-0.109,31.087,-0.332,49.488
2003.25,10,22037,,578,27566,14285,64466,0.006,34.184,0.086,42.761
2003.25,11,27422,,629,47158,16260,91469,-0.091,29.980,0.176,51.556
2003.25,12,24869,,422,29503,17281,72075,-0.475,34.504,0.154,40.934
2003.25,13,20561,,394,10201,9114,40270,-0.076,51.058,-0.127,25.332
2003.25,14,19712,,515,10181,9028,39436,0.200,49.985,0.050,25.817
2003.25,15,18549,,506,14116,10365,43536,0.072,42.606,0.439,32.424
2003.25,16,28391,,547,7184,10315,46437,-0.132,61.139,0.198,15.470
2003.25,17,25409,,1003,29158,21657,77227,0.031,32.902,0.148,37.756
2003.25,18,15186,,410,26580,12013,54189,-0.225,28.024,0.614,49.051
2003.25,19,21173,,355,45118,16803,83449,-0.268,25.372,0.077,54.067
2003.25,20,22101,,490,37795,18486,78872,-0.104,28.021,0.055,47.919
2003.25,21,21793,,445,37896,18230,78364,-0.213,27.810,-0.119,48.359
2003.25,22,21230,,417,46116,20869,88632,-0.357,23.953,0.031,52.031
2003.25,23,31704,,254,16089,12410,60457,-0.581,52.441,0.097,26.612
2003.25,24,23093,,111,18223,8872,50299,0.161,45.911,-0.494,36.229
2003.25,25,34880,,460,21345,14316,71001,-0.472,49.126,0.077,30.063
2003.25,26,27536,,532,40654,19647,88369,-0.044,31.160,-0.099,46.005
2003.25,27,33139,,862,14088,16152,64241,-0.038,51.585,0.000,21.930
2003.25,28,32514,,915,22400,17451,73280,-0.127,44.370,-0.034,30.568
2003.25,29,26178,,711,12858,12013,51760,-0.108,50.576,-0.009,24.842
2003.25,30,27979,,540,44474,19910,92903,-0.108,30.116,-0.148,47.871
2003,1,22104,,519,41460,23553,87636,-0.103,25.223,0.015,47.309
2003,2,51893,,330,16010,20569,88802,-0.086,58.437,-0.096,18.029
2003,3,26741,,256,39709,21505,88211,-0.220,30.315,-0.082,45.016
2003,4,23234,,303,50162,18719,92418,-0.194,25.140,0.081,54.277
2003,5,42661,,307,33784,14589,91341,-0.421,46.705,0.108,36.987
2003,6,21178,,519,36222,17327,75246,-0.170,28.145,0.105,48.138
2003,7,20563,,395,42551,18355,81864,-0.107,25.118,-0.063,51.978
2003,8,22908,,420,54738,23431,101497,-0.344,22.570,-0.647,53.931
2003,9,25600,,304,40884,15275,82063,-0.029,31.196,0.154,49.820
2003,10,22537,,558,28140,14706,65941,0.055,34.178,0.008,42.675
2003,11,28283,,618,48326,16829,94056,-0.054,30.070,-0.014,51.380
2003,12,24349,,372,28387,16502,69610,-0.211,34.979,0.457,40.780
2003,13,21314,,397,10612,9360,41683,0.032,51.134,0.014,25.459
2003,14,20732,,558,10730,9623,41643,0.056,49.785,-0.036,25.767
2003,15,19709,,557,14821,11250,46337,-0.090,42.534,0.004,31.985
2003,16,28942,,556,7214,10524,47236,-0.052,61.271,-0.039,15.272
2003,17,26131,,1011,29897,22457,79496,-0.261,32.871,-0.208,37.608
2003,18,16244,,416,27852,12990,57502,-0.094,28.249,0.089,48.437
2003,19,21680,,345,45650,16879,84554,-0.079,25.640,0.009,53.989
2003,20,22649,,462,38545,18873,80529,-0.017,28.125,-0.060,47.865
2003,21,21886,,405,37862,17948,78101,-0.122,28.023,0.105,48.478
2003,22,21160,,355,45262,20266,87043,-0.200,24.310,-0.021,52.000
2003,23,33204,,257,16605,12558,62624,-0.638,53.021,0.157,26.515
2003,24,24378,,113,19568,9226,53285,-0.250,45.750,-0.019,36.723
2003,25,35256,,457,21315,14056,71084,-0.605,49.598,0.251,29.986
2003,26,27591,,522,40765,19542,88420,-0.240,31.204,-0.066,46.104
2003,27,33415,,871,14195,16247,64728,-0.444,51.624,0.105,21.930
2003,28,32818,,913,22570,17453,73754,-0.231,44.497,-0.120,30.602
2003,29,26432,,712,12960,12047,52151,-0.289,50.684,0.083,24.851
2003,30,27975,,535,44446,19603,92559,-0.291,30.224,0.050,48.019
2002.75,1,22381,,517,41796,23681,88375,-1.423,25.325,-3.650,47.294
2002.75,2,51689,,339,16008,20287,88323,25.766,58.523,-21.812,18.124
2002.75,3,26977,,250,39843,21277,88347,-30.093,30.535,23.132,45.098
2002.75,4,24162,,313,51688,19209,95372,-21.763,25.334,16.323,54.196
2002.75,5,43157,,309,33772,14339,91577,0.202,47.126,-2.124,36.878
2002.75,6,21654,,524,36734,17564,76476,-1.503,28.315,-0.471,48.033
2002.75,7,20685,,395,42673,18247,82000,-27.839,25.226,22.817,52.040
2002.75,8,22671,,394,54000,21876,98941,-34.352,22.914,26.641,54.578
2002.75,9,27317,,324,43451,16394,87486,-1.892,31.224,2.500,49.666
2002.75,10,23249,,575,29070,15239,68133,-23.307,34.123,23.062,42.667
2002.75,11,28316,,612,48308,16760,93996,-27.075,30.125,29.729,51.394
2002.75,12,25574,,398,29304,17397,72673,1.138,35.191,-4.536,40.323
2002.75,13,21899,,404,10904,9647,42854,11.708,51.101,-14.470,25.445
2002.75,14,20934,,562,10862,9738,42096,7.185,49.729,-9.423,25.803
2002.75,15,19741,,559,14812,11202,46314,11.090,42.624,-18.216,31.982
2002.75,16,29113,,564,7269,10529,47475,26.772,61.323,-30.718,15.311
2002.75,17,27427,,1077,31305,22972,82781,-2.731,33.132,-7.726,37.817
2002.75,18,16481,,415,28113,13139,58148,-5.503,28.343,-0.241,48.347
2002.75,19,21765,,350,45680,16829,84624,-2.529,25.720,1.974,53.980
2002.75,20,22885,,456,38972,19007,81320,-21.459,28.142,18.129,47.924
2002.75,21,22133,,408,38040,18058,78639,0.453,28.145,-4.833,48.373
2002.75,22,21390,,341,45399,20142,87272,-35.108,24.510,31.651,52.020
2002.75,23,33372,,250,16393,12178,62193,-11.717,53.659,10.479,26.358
2002.75,24,24238,,110,19360,8983,52691,17.454,46.000,-14.687,36.743
2002.75,25,35746,,445,21172,13840,71203,6.509,50.203,-6.108,29.735
2002.75,26,26831,,504,39396,18598,85329,-0.236,31.444,-2.404,46.170
2002.75,27,32739,,828,13723,15588,62878,18.052,52.067,-22.048,21.825
2002.75,28,31849,,843,21876,16639,71207,21.847,44.727,-26.125,30.722
2002.75,29,25956,,691,12612,11662,50921,20.499,50.973,-24.551,24.768
2002.75,30,27322,,502,42950,18762,89536,5.408,30.515,-7.377,47.970
2002.25,1,25953,,368,49429,21276,97026,-0.098,26.749,-0.089,50.944
2002.25,2,27313,,458,33299,22311,83381,-0.059,32.757,0.004,39.936
2002.25,3,47177,,163,17093,13380,77813,-0.222,60.629,0.030,21.967
2002.25,4,41517,,294,33386,12954,88151,-0.302,47.098,0.016,37.874
2002.25,5,24737,,106,20561,7313,52717,-0.227,46.924,-0.087,39.003
2002.25,6,29795,,565,48467,21096,99923,-0.076,29.818,-0.115,48.504
2002.25,7,32039,,256,17644,10438,60377,0.162,53.065,-0.256,29.223
2002.25,8,31313,,230,15276,7861,54680,-0.225,57.266,-0.028,27.937
2002.25,9,26945,,539,38376,15504,81364,-0.096,33.117,-0.095,47.166
2002.25,10,25345,,801,8652,9334,44132,-0.097,57.430,-0.005,19.605
2002.25,11,32422,,728,12280,11252,56682,-0.145,57.200,-0.021,21.665
2002.25,12,31591,,660,41617,18904,92772,0.011,34.052,-0.181,44.859
2002.25,13,27162,,687,27521,13580,68950,-0.109,39.394,-0.035,39.914
2002.25,14,24497,,770,20283,12030,57580,-0.075,42.544,-0.076,35.226
2002.25,15,29169,,362,46432,16536,92499,-0.128,31.534,-0.216,50.197
2002.25,16,20852,,437,27779,11283,60351,-0.041,34.551,-0.113,46.029
2002.25,17,26193,,348,33263,13233,73037,-0.083,35.863,-0.126,45.543
2002.25,18,21425,,515,30757,10604,63301,-0.033,33.846,-0.069,48.588
2002.25,19,29688,,551,54656,20201,105096,-0.217,28.248,-0.204,52.006
2002.25,20,20807,,472,12499,8171,41949,-0.080,49.601,-0.128,29.796
2002.25,21,23510,,321,45170,15896,84897,-0.272,27.692,-0.044,53.206
2002.25,22,20415,,525,6975,6328,34243,-0.118,59.618,-0.017,20.369
2002.25,23,22726,,458,5520,6058,34762,-0.085,65.376,-0.020,15.879
2002.25,24,23910,,508,43077,16264,83759,-0.067,28.546,-0.113,51.430
2002.25,25,22344,,684,18329,9780,51137,0.010,43.694,-0.178,35.843
2002.25,26,21342,,608,32722,12694,67366,-0.056,31.681,-0.125,48.573
2002.25,27,24159,,740,31160,14965,71024,-0.081,34.015,-0.197,43.872
2002.25,28,29657,,455,73684,25822,129618,-0.106,22.880,-0.153,56.847
2002.25,29,13888,,359,22476,8850,45573,-0.050,30.474,-0.212,49.319
2002.25,30,29062,,464,64064,22161,115751,-0.129,25.107,-0.133,55.346
2002,1,26085,,366,49586,21128,97165,-0.549,26.846,0.263,51.033
2002,2,27756,,467,33775,22584,84582,0.040,32.815,-0.080,39.932
2002,3,47639,,164,17174,13311,78288,-2.961,60.851,2.513,21.937
2002,4,41900,,297,33465,12736,88398,-0.791,47.399,0.292,37.857
2002,5,24747,,106,20516,7115,52484,-0.207,47.152,-0.116,39.090
2002,6,29803,,569,48472,20852,99696,-0.146,29.894,-0.251,48.620
2002,7,32744,,268,18246,10637,61895,-0.313,52.902,-0.024,29.479
2002,8,31314,,231,15232,7691,54468,-0.101,57.491,-0.070,27.965
2002,9,26989,,546,38405,15322,81262,-0.174,33.212,-0.073,47.261
2002,10,25446,,807,8674,9306,44233,-0.164,57.527,-0.079,19.610
2002,11,32526,,738,12300,11156,56720,-0.215,57.345,-0.052,21.685
2002,12,32056,,674,42414,19024,94168,-0.195,34.041,-0.153,45.041
2002,13,27308,,696,27617,13509,69130,-0.137,39.502,-0.012,39.949
2002,14,24661,,778,20427,11998,57864,-0.134,42.619,-0.062,35.302
2002,15,29075,,367,46294,16093,91829,-0.168,31.662,-0.167,50.413
2002,16,20894,,438,27870,11199,60401,-0.124,34.592,-0.266,46.142
2002,17,26206,,350,33295,13054,72905,-0.039,35.945,-0.172,45.669
2002,18,21496,,522,30873,10558,63449,-0.065,33.879,-0.198,48.658
2002,19,29761,,553,54586,19651,104551,-0.140,28.466,-0.246,52.210
